loc_id,continent,country,geo_l3,geo_l4,geo_l5,geo_l6,geo_l7
468,Europe,Belgium,Zoutleeuw,NA,NA,NA,NA
469,Europe,Belgium,Ladeuze,NA,NA,NA,NA
470,Europe,Belgium,Saint-Saulve,NA,NA,NA,NA
471,Europe,Belgium,Fontaine-l'Eveque,NA,NA,NA,NA
472,Europe,Belgium,Tertre,NA,NA,NA,NA
473,Europe,Belgium,Tervuren,NA,NA,NA,NA
474,Europe,Belgium,Frameries,NA,NA,NA,NA
475,Europe,Belgium,Zinnik,NA,NA,NA,NA
476,Europe,Belgium,Beringen,NA,NA,NA,NA
477,Europe,Belgium,Saisinne,NA,NA,NA,NA
478,Europe,Belgium,Bassilly,NA,NA,NA,NA
479,Europe,Belgium,Vilvoorde,NA,NA,NA,NA
480,Europe,Belgium,Quaregnon,NA,NA,NA,NA
481,Europe,Belgium,Jumet,NA,NA,NA,NA
482,Europe,Belgium,Linter,NA,NA,NA,NA
483,Europe,Belgium,Bierbeek,NA,NA,NA,NA
484,Europe,Belgium,Nieuwerkerken,NA,NA,NA,NA
485,Europe,Belgium,Tienen,NA,NA,NA,NA
486,Europe,Belgium,Sint-Pieter-Woluwe,NA,NA,NA,NA
487,Europe,Belgium,Geraardsbergen,NA,NA,NA,NA
488,Europe,Belgium,Blandain,NA,NA,NA,NA
489,Europe,Belgium,Grimbergen,NA,NA,NA,NA
490,Europe,Belgium,Lummen,NA,NA,NA,NA
491,Europe,Belgium,Sint-Truiden,NA,NA,NA,NA
492,Europe,Belgium,Wanze,NA,NA,NA,NA
493,Europe,Belgium,Montignies-sur-Sambre,NA,NA,NA,NA
494,Europe,Belgium,Tielt-Winge,NA,NA,NA,NA
495,Europe,Belgium,Herselt,NA,NA,NA,NA
496,Europe,Belgium,Kain,NA,NA,NA,NA
497,Europe,Belgium,Boutersem,NA,NA,NA,NA
498,Europe,Belgium,Soignies,NA,NA,NA,NA
499,Europe,Belgium,Genappe,NA,NA,NA,NA
500,Europe,Belgium,Mouscron,NA,NA,NA,NA
501,Europe,Belgium,Jemappes,NA,NA,NA,NA
502,Asia,China,Jiangxi,Nanchang,NA,NA,NA
503,Asia,China,Jiangxi,Jiujiang,NA,NA,NA
504,Asia,China,Jiangxi,Shangrao,NA,NA,NA
505,Asia,China,Jiangxi,Xinyu,NA,NA,NA
506,Asia,China,Jiangxi,Ganzhou,NA,NA,NA
507,Asia,China,Jiangxi,Jian,NA,NA,NA
508,North America,USA,Michigan,NA,NA,NA,NA
509,North America,USA,Wyoming,NA,NA,NA,NA
510,North America,USA,New York,Westchester County,NA,NA,NA
511,Europe,Russia,Moscow,NA,NA,NA,NA
512,North America,USA,Wisconsin,Lafayette County,NA,NA,NA
513,North America,USA,Indiana,Marion County,Indianapolis,NA,NA
514,North America,USA,Wisconsin,Chippewa County,NA,NA,NA
515,Africa,Democratic Republic of the Congo,Sud Kivu,NA,NA,NA,NA
516,North America,USA,Wisconsin,Green County,NA,NA,NA
517,North America,USA,Wisconsin,Rock County,NA,NA,NA
518,North America,USA,Wisconsin,Columbia County,NA,NA,NA
519,Africa,Democratic Republic of the Congo,NA,NA,NA,NA,NA
520,Africa,Tunisia,Tunis,NA,NA,NA,NA
521,North America,USA,North Carolina,NA,NA,NA,NA
522,Europe,France,\u00cele-de-France,Saint Germain en Laye,NA,NA,NA
523,Europe,Germany,Hamburg,NA,NA,NA,NA
524,Europe,France,Centre-Val de Loire,Abondant,NA,NA,NA
525,Europe,France,\u00cele-de-France,Seine-Port,NA,NA,NA
526,North America,USA,New Jersey,NA,NA,NA,NA
527,North America,USA,New Jersey,Hudson County,NA,NA,NA
528,Europe,Latvia,NA,NA,NA,NA,NA
529,Oceania,Australia,New South Wales,Tweed Heads,NA,NA,NA
530,North America,USA,Ohio,Columbus,NA,NA,NA
531,Africa,Ghana,Greater Accra,NA,NA,NA,NA
532,Europe,Italy,Veneto,Verona,NA,NA,NA
533,North America,USA,Wisconsin,Jackson County,NA,NA,NA
534,North America,USA,Wisconsin,Adams County,NA,NA,NA
535,North America,USA,Iowa,Winneshiek County,NA,NA,NA
536,North America,USA,Iowa,Allamakee County,NA,NA,NA
537,Europe,Netherlands,Friesland,NA,NA,NA,NA
538,South America,Ecuador,Pichincha,NA,NA,NA,NA
539,Asia,Thailand,Bangkok,NA,NA,NA,NA
540,North America,USA,Idaho,NA,NA,NA,NA
541,Europe,Netherlands,Drenthe,NA,NA,NA,NA
542,North America,Mexico,Chiapas,NA,NA,NA,NA
543,North America,USA,Maryland,NA,NA,NA,NA
544,North America,Mexico,State of Mexico,NA,NA,NA,NA
545,North America,USA,South Carolina,NA,NA,NA,NA
546,North America,USA,Pennsylvania,NA,NA,NA,NA
547,North America,USA,Nebraska,NA,NA,NA,NA
548,North America,USA,Kansas,NA,NA,NA,NA
549,North America,USA,Missouri,NA,NA,NA,NA
550,North America,USA,District of Columbia,NA,NA,NA,NA
551,North America,USA,Iowa,NA,NA,NA,NA
552,North America,USA,Ohio,NA,NA,NA,NA
553,North America,USA,Indiana,NA,NA,NA,NA
554,North America,USA,Louisiana,NA,NA,NA,NA
555,North America,USA,Nevada,NA,NA,NA,NA
556,North America,Mexico,Queretaro,NA,NA,NA,NA
557,North America,Mexico,Puebla,NA,NA,NA,NA
558,North America,Mexico,Chihuahua,NA,NA,NA,NA
559,Europe,Sweden,Vasterbotten,NA,NA,NA,NA
560,Europe,Turkey,Kayseri,NA,NA,NA,NA
561,Africa,Tunisia,NA,NA,NA,NA,NA
562,Europe,France,Occitanie,Toulouse,NA,NA,NA
563,North America,USA,New York,Rockland County,NA,NA,NA
564,North America,USA,New York,Saratoga County,NA,NA,NA
565,North America,USA,Wisconsin,Sauk County,NA,NA,NA
566,North America,USA,Colorado,El Paso County,NA,NA,NA
567,North America,USA,New York,Nassau,NA,NA,NA
568,North America,USA,New York,Suffolk,NA,NA,NA
569,North America,USA,New York,Rockland,NA,NA,NA
570,North America,USA,New York,Suffolk County,NA,NA,NA
571,North America,USA,New York,Orange County,NA,NA,NA
572,North America,USA,New York,Schenectady County,NA,NA,NA
573,North America,USA,New York,Richmond County,NA,NA,NA
574,North America,USA,New York,Dutchess County,NA,NA,NA
575,North America,USA,New York,Clinton County,NA,NA,NA
576,North America,USA,New York,Onondaga County,NA,NA,NA
577,North America,USA,New York,Broome County,NA,NA,NA
578,North America,USA,New York,Putnam County,NA,NA,NA
579,North America,USA,New York,Ulster County,NA,NA,NA
580,North America,USA,New York,Jefferson County,NA,NA,NA
581,North America,USA,New York,Albany County,NA,NA,NA
582,North America,USA,New York,Montgomery County,NA,NA,NA
583,North America,USA,New York,Cayuga County,NA,NA,NA
584,North America,USA,New York,Chenango County,NA,NA,NA
585,North America,USA,New York,Franklin County,NA,NA,NA
586,North America,USA,New York,Washington County,NA,NA,NA
587,Africa,Nigeria,NA,NA,NA,NA,NA
588,North America,USA,Hawaii,NA,NA,NA,NA
589,Europe,Czech Republic,Central Czechia and Prague,NA,NA,NA,NA
590,South America,Brazil,NA,NA,NA,NA,NA
591,Asia,India,Gujarat,NA,NA,NA,NA
592,Europe,Czech Republic,NA,NA,NA,NA,NA
593,South America,Uruguay,Montevideo,NA,NA,NA,NA
594,Asia,Taiwan,New Taipei City,NA,NA,NA,NA
595,South America,Brazil,Rio de Janeiro,Niteroi,NA,NA,NA
596,South America,Brazil,Santa Catarina,Joinville,NA,NA,NA
597,South America,Brazil,Santa Catarina,Florianopolis,NA,NA,NA
598,South America,Brazil,Alagoas,Maceio,NA,NA,NA
599,North America,USA,New York,Passaic County,NA,NA,NA
600,Asia,Taiwan,Keelung,NA,NA,NA,NA
601,Asia,Qatar,Doha,NA,NA,NA,NA
602,Europe,Russia,Buryatia,Ulan-Ude,NA,NA,NA
603,North America,USA,Illinois,Winnebago County,NA,NA,NA
604,North America,USA,Wisconsin,Richland County,NA,NA,NA
605,North America,USA,Wisconsin,Grant County,NA,NA,NA
606,North America,USA,Iowa,Dubuque County,NA,NA,NA
607,Europe,Turkey,Istanbul,NA,NA,NA,NA
608,Europe,Sweden,V\u00e4sterbotten,NA,NA,NA,NA
609,North America,USA,Wisconsin,Milwaukee County,NA,NA,NA
610,North America,USA,Wisconsin,Waukesha County,NA,NA,NA
611,North America,USA,Wisconsin,Racine County,NA,NA,NA
612,North America,USA,Kentucky,NA,NA,NA,NA
613,Europe,Poland,Pomorskie,NA,NA,NA,NA
614,North America,USA,Wisconsin,Ozaukee County,NA,NA,NA
615,Europe,France,Grand Est,Gondrecourt-le-chateau,NA,NA,NA
616,Europe,France,\u00cele-de-France,Moussy Le Neuf,NA,NA,NA
617,Europe,France,Normandie,Carentan,NA,NA,NA
618,North America,USA,Wisconsin,Washington County,NA,NA,NA
619,North America,USA,Wisconsin,Fond du Lac County,NA,NA,NA
620,Europe,Serbia,NA,NA,NA,NA,NA
621,Asia,China,Guangdong,Zhanjiang,NA,NA,NA
622,Asia,China,Guangdong,Huizhou,NA,NA,NA
623,Asia,China,Guangdong,Shaoguan,NA,NA,NA
624,Asia,China,Guangdong,Yangjiang,NA,NA,NA
625,Asia,China,Guangdong,Dongguan,NA,NA,NA
626,Asia,China,Guangdong,Shantou,NA,NA,NA
627,Asia,China,Guangdong,Zhongshan,NA,NA,NA
628,Asia,China,Guangdong,Shanwei,NA,NA,NA
629,Asia,Sri Lanka,NA,NA,NA,NA,NA
630,Europe,Turkey,Karaman,NA,NA,NA,NA
631,Europe,Turkey,Kastamonu,NA,NA,NA,NA
632,Europe,Turkey,Ankara,NA,NA,NA,NA
633,Europe,Turkey,Nevsehir,NA,NA,NA,NA
634,Europe,Turkey,Kocaeli,NA,NA,NA,NA
635,Europe,Turkey,Siirt,NA,NA,NA,NA
636,Europe,Turkey,Balikesir,NA,NA,NA,NA
637,Europe,Turkey,Aksaray,NA,NA,NA,NA
638,Asia,India,Karnataka,NA,NA,NA,NA
639,Europe,Russia,Lipetsk,NA,NA,NA,NA
640,Europe,Russia,Krasnodar,NA,NA,NA,NA
641,Europe,Russia,Lipetsk Region,NA,NA,NA,NA
642,Europe,Russia,Krasnodar Krai,NA,NA,NA,NA
643,Europe,Russia,Moscow Region,NA,NA,NA,NA
644,Europe,Russia,St. Petersburg,NA,NA,NA,NA
645,Europe,Russia,Krasnoyarsk,NA,NA,NA,NA
646,Europe,Russia,Krasnoyarsk Krai,NA,NA,NA,NA
647,Africa,Gambia,West Coast Region,NA,NA,NA,NA
648,Europe,Russia,Khabarovsk,NA,NA,NA,NA
649,Europe,Russia,Sverdlovsk Region,NA,NA,NA,NA
650,Europe,Russia,Tver,NA,NA,NA,NA
651,Europe,Russia,Sverdlovsk,NA,NA,NA,NA
652,Europe,Russia,Tver Region,NA,NA,NA,NA
653,Europe,Russia,Khabarovsk Krai,NA,NA,NA,NA
654,Europe,Russia,Samara,NA,NA,NA,NA
655,Europe,Russia,Samara Region,NA,NA,NA,NA
656,Europe,Russia,Sakha (Yakutia),NA,NA,NA,NA
657,Europe,Russia,Republic of Khakassia,NA,NA,NA,NA
658,Europe,Russia,Primorsky,NA,NA,NA,NA
659,Europe,Russia,Primorskiy Region,NA,NA,NA,NA
660,Europe,Russia,Republic of Kabardino-Balkaria,NA,NA,NA,NA
661,Europe,Ukraine,Crimea,NA,NA,NA,NA
662,Europe,Russia,Orenburg,NA,NA,NA,NA
663,Europe,Russia,Orenburg Region,NA,NA,NA,NA
664,Europe,Russia,Kabardino-Balkaria,NA,NA,NA,NA
665,Europe,Russia,Republic of Tatarstan,NA,NA,NA,NA
666,Europe,Russia,Perm Region,NA,NA,NA,NA
667,Europe,Russia,Perm,NA,NA,NA,NA
668,Europe,Russia,Tatarstan,NA,NA,NA,NA
669,Europe,Russia,Pskov Region,NA,NA,NA,NA
670,Europe,Russia,Pskov,NA,NA,NA,NA
671,Europe,Russia,Chechen,NA,NA,NA,NA
672,Europe,Russia,Chechen Republic,NA,NA,NA,NA
673,Europe,Russia,Buryatia,NA,NA,NA,NA
674,Europe,Russia,Novosibirsk Region,NA,NA,NA,NA
675,Europe,Russia,Novosibirsk,NA,NA,NA,NA
676,Europe,Russia,Sakhalin,NA,NA,NA,NA
677,Europe,Russia,Republic of Buryatia,NA,NA,NA,NA
678,Europe,Russia,Sakhalin Region,NA,NA,NA,NA
679,Europe,Poland,Malopolskie,NA,NA,NA,NA
680,Europe,Russia,Chelyabinsk Region,NA,NA,NA,NA
681,Europe,Russia,Chelyabinsk,NA,NA,NA,NA
682,Europe,Russia,Republic of Sakha (Yakutia),NA,NA,NA,NA
683,Europe,Russia,Omsk,NA,NA,NA,NA
684,Europe,Russia,Omsk Region,NA,NA,NA,NA
685,Europe,Croatia,Istria,NA,NA,NA,NA
686,Europe,Sweden,Varmland,NA,NA,NA,NA
687,Europe,Sweden,Orebro lan,NA,NA,NA,NA
688,Europe,Sweden,Ostergotland,NA,NA,NA,NA
689,Europe,Sweden,Stockholm,NA,NA,NA,NA
690,Europe,Sweden,Gavleborgs lan,NA,NA,NA,NA
691,Europe,Sweden,Norrbotten,NA,NA,NA,NA
692,Asia,China,Zhejiang,Lishui,NA,NA,NA
693,North America,Canada,Newfoundland and Labrador,NA,NA,NA,NA
694,Asia,Jordan,Amman,NA,NA,NA,NA
695,Europe,Turkey,Afyon,NA,NA,NA,NA
696,Europe,Turkey,Konya,NA,NA,NA,NA
697,Europe,Turkey,Eskisehir,NA,NA,NA,NA
698,Europe,Turkey,Canakkale,NA,NA,NA,NA
699,Europe,Turkey,Sakarya,NA,NA,NA,NA
700,Asia,Jordan,Irbid,NA,NA,NA,NA
701,Africa,South Africa,Gauteng,NA,NA,NA,NA
702,North America,USA,Washington,Thurston County,NA,NA,NA
703,North America,USA,Washington,Skagit County,NA,NA,NA
704,North America,USA,Washington,Pierce County,NA,NA,NA
705,North America,USA,Washington,Yakima County,NA,NA,NA
706,North America,USA,Washington,Whatcom County,NA,NA,NA
707,North America,USA,New Jersey,Bergen County,NA,NA,NA
708,North America,USA,Connecticut,Fairfield County,NA,NA,NA
709,South America,Argentina,Ciudad Autonoma de Buenos Aires,NA,NA,NA,NA
710,Asia,India,West Bengal,Kolkata,NA,NA,NA
711,Asia,India,West Bengal,Tehatta,NA,NA,NA
712,South America,Argentina,Buenos Aires,Bahia Blanca,NA,NA,NA
713,South America,Argentina,Buenos Aires,Quilmes,NA,NA,NA
714,Asia,India,West Bengal,Darjeeling,NA,NA,NA
715,Asia,India,West Bengal,East Medinipur,NA,NA,NA
716,South America,Argentina,Rio Negro,San Carlos de Bariloche,NA,NA,NA
717,Europe,Sweden,Halland,NA,NA,NA,NA
718,Africa,Egypt,NA,NA,NA,NA,NA
719,Asia,China,Henan,NA,NA,NA,NA
720,Asia,India,Telangana,Hyderabad,NA,NA,NA
721,North America,Costa Rica,NA,NA,NA,NA,NA
722,North America,Costa Rica,Cartago,La Union,Concepcion,NA,NA
723,North America,Costa Rica,Tibas,NA,NA,NA,NA
724,Asia,Philippines,Manila,NA,NA,NA,NA
725,North America,Puerto Rico,NA,NA,NA,NA,NA
726,North America,USA,Washington,Adams County,NA,NA,NA
727,North America,USA,Louisiana,New Orleans,NA,NA,NA
728,North America,USA,Washington,Kittitas County,NA,NA,NA
729,North America,USA,Washington,Franklin County,NA,NA,NA
730,North America,USA,Washington,Mason County,NA,NA,NA
731,North America,USA,Washington,Asotin County,NA,NA,NA
732,North America,USA,Washington,Benton County,NA,NA,NA
733,Asia,China,Anhui,NA,NA,NA,NA
734,Europe,France,Occitanie,NA,NA,NA,NA
735,Europe,Sweden,Uppsala,NA,NA,NA,NA
736,Europe,Sweden,Dalarna,NA,NA,NA,NA
737,Europe,Sweden,Skane,NA,NA,NA,NA
738,Europe,Sweden,Jamtland,NA,NA,NA,NA
739,Europe,Sweden,Vastra Gotaland,NA,NA,NA,NA
740,Europe,Czech Republic,Vysocina Region,Bela - Ledec na Sazavou,Havlickuv Brod,NA,NA
741,Europe,Sweden,Vastmanland,NA,NA,NA,NA
742,Asia,Myanmar,NA,NA,NA,NA,NA
743,Asia,Thailand,Samut Prakan,NA,NA,NA,NA
744,Asia,Thailand,Pathum Thani,NA,NA,NA,NA
745,Asia,Thailand,NA,NA,NA,NA,NA
746,North America,USA,Louisiana,East Feliciana Parish,NA,NA,NA
747,North America,USA,Louisiana,East Baton Rouge Parish,NA,NA,NA
748,North America,USA,Louisiana,Livingston Parish,NA,NA,NA
749,North America,USA,Louisiana,Caddo Parish,NA,NA,NA
750,North America,USA,Louisiana,Iberville Parish,NA,NA,NA
751,Asia,India,Uttar Pradesh,Noida,NA,NA,NA
752,Asia,India,Delhi,Delhi National Capital Region,NA,NA,NA
753,Asia,India,Ladakh,NA,NA,NA,NA
754,Asia,India,Punjab,NA,NA,NA,NA
755,Africa,South Africa,Eastern Cape,NA,NA,NA,NA
756,Asia,Kazakhstan,Nur-Sultan,NA,NA,NA,NA
757,Asia,India,Tamil Nadu,NA,NA,NA,NA
758,Asia,India,West Bengal,NA,NA,NA,NA
759,Asia,India,Bihar,NA,NA,NA,NA
760,Asia,India,Maharashtra,Mumbai,NA,NA,NA
761,Asia,India,Jammu and Kashmir,Kargil,NA,NA,NA
762,Asia,India,Haryana,NA,NA,NA,NA
763,Asia,India,Odisha,NA,NA,NA,NA
764,Asia,India,Andhra Pradesh,NA,NA,NA,NA
765,Asia,India,Jammu and Kashmir,NA,NA,NA,NA
766,Asia,India,Gujarat,Ahmedabad,NA,NA,NA
767,Europe,Turkey,Ad\u0131yaman,NA,NA,NA,NA
768,Asia,India,Gujarat,Mansa,NA,NA,NA
769,Asia,India,Gujarat,Gandhinagar,NA,NA,NA
770,Asia,United Arab Emirates,NA,NA,NA,NA,NA
771,Asia,Israel,NA,NA,NA,NA,NA
772,Asia,Vietnam,NA,NA,NA,NA,NA
773,Europe,Hungary,Szeged,NA,NA,NA,NA
774,Europe,Hungary,Kecskemet,NA,NA,NA,NA
775,Europe,Hungary,Oroshaza,NA,NA,NA,NA
776,Europe,Hungary,Bekesszentandras,NA,NA,NA,NA
777,Europe,Hungary,Balatonfured,NA,NA,NA,NA
778,Europe,Hungary,Balassagyarmat,NA,NA,NA,NA
779,North America,Canada,Quebec,NA,NA,NA,NA
780,Europe,Poland,Dolnoslaskie,NA,NA,NA,NA
781,Asia,Brunei,NA,NA,NA,NA,NA
782,North America,U.S. Virgin Islands,NA,NA,NA,NA,NA
783,North America,USA,New Jersey,Camden County,NA,NA,NA
784,North America,USA,Louisiana,Bienville Parish,NA,NA,NA
785,North America,USA,New Jersey,Essex County,NA,NA,NA
786,North America,USA,Louisiana,Webster Parish,NA,NA,NA
787,North America,USA,Pennsylvania,Allegheny County,Pittsburgh,NA,NA
788,Europe,Spain,Comunitat Valenciana,Valencia,Valencia,NA,NA
789,Europe,Spain,Comunitat Valenciana,Valencia,Gandia,NA,NA
790,Europe,Spain,Comunitat Valenciana,Valencia,Aduanas de Mar,NA,NA
791,Europe,Spain,Comunitat Valenciana,Valencia,Xativa,NA,NA
792,Europe,Spain,Comunitat Valenciana,Valencia,Requena,NA,NA
793,Europe,Spain,Comunitat Valenciana,Valencia,Torrent,NA,NA
794,Europe,Spain,Comunitat Valenciana,Valencia,Alzira,NA,NA
795,Europe,Spain,Comunitat Valenciana,Valencia,Bonrepos,NA,NA
796,Europe,Spain,Comunitat Valenciana,Valencia,Almassera,NA,NA
797,Europe,Spain,Comunitat Valenciana,Valencia,Vinalesa,NA,NA
798,Europe,Spain,Comunitat Valenciana,Valencia,Rafelbunyol,NA,NA
799,Europe,Spain,Comunitat Valenciana,Valencia,Realon,NA,NA
800,Europe,Spain,Comunitat Valenciana,Valencia,Simat de la Valldigna,NA,NA
801,Europe,Spain,Comunitat Valenciana,Valencia,Pobla de farnals,NA,NA
802,Europe,Spain,Comunitat Valenciana,Valencia,Grao de sagunto,NA,NA
803,Europe,Spain,Comunitat Valenciana,Valencia,Palmera,NA,NA
804,Europe,Spain,Comunitat Valenciana,Valencia,Alboraya,NA,NA
805,Europe,Spain,Comunitat Valenciana,Valencia,Font d'en carros,NA,NA
806,Europe,Spain,Comunitat Valenciana,Valencia,Daimus,NA,NA
807,Europe,Spain,Comunitat Valenciana,Valencia,Simat de la valldigna,NA,NA
808,Europe,Spain,Comunitat Valenciana,Valencia,Tavernes de la Valldigna,NA,NA
809,Europe,Spain,Comunitat Valenciana,Valencia,Gand\u00eda,NA,NA
810,Europe,Spain,Comunitat Valenciana,Valencia,Petres,NA,NA
811,Europe,Spain,Comunitat Valenciana,Valencia,Bonrep\u00f2s i mirambell,NA,NA
812,Europe,Spain,Comunitat Valenciana,Valencia,Soneja,NA,NA
813,Europe,Spain,Comunitat Valenciana,Valencia,Almenara,NA,NA
814,Europe,Spain,Comunitat Valenciana,Valencia,Quartell,NA,NA
815,Europe,Spain,Comunitat Valenciana,Valencia,Llosa,NA,NA
816,Europe,Spain,Comunitat Valenciana,Valencia,Denia,NA,NA
817,Europe,Spain,Comunitat Valenciana,Valencia,Sagunto,NA,NA
818,Europe,Spain,Comunitat Valenciana,Valencia,Segorbe,NA,NA
819,Europe,Spain,Comunitat Valenciana,Valencia,Meliana,NA,NA
820,Europe,Spain,Comunitat Valenciana,Valencia,Benavites,NA,NA
821,Europe,Spain,Comunitat Valenciana,Valencia,Rugat,NA,NA
822,Europe,Spain,Comunitat Valenciana,Valencia,Oliva,NA,NA
823,Europe,Spain,Comunitat Valenciana,Valencia,Mislata,NA,NA
824,Europe,Spain,Comunitat Valenciana,Valencia,Cuiper,NA,NA
825,Europe,Spain,Comunitat Valenciana,Valencia,Massamagrell,NA,NA
826,Europe,Spain,Comunitat Valenciana,Valencia,Massalfassar,NA,NA
827,Europe,Spain,Comunitat Valenciana,Valencia,Rafelbu\u00f1ol,NA,NA
828,Asia,India,Assam,NA,NA,NA,NA
829,Asia,India,Rajasthan,NA,NA,NA,NA
830,Asia,India,Madhya Pradesh,NA,NA,NA,NA
831,North America,USA,Wisconsin,Juneau County,NA,NA,NA
832,North America,USA,Wisconsin,Trempealeau County,NA,NA,NA
833,North America,USA,Wisconsin,Vernon County,NA,NA,NA
834,North America,USA,Iowa,Fayette County,NA,NA,NA
835,Asia,Uzbekistan,NA,NA,NA,NA,NA
836,Europe,Turkey,Tekirdag,NA,NA,NA,NA
837,Europe,Turkey,Tokat,NA,NA,NA,NA
838,Europe,Turkey,Agri,NA,NA,NA,NA
839,Europe,Austria,Styria,NA,NA,NA,NA
840,Europe,Turkey,Mardin,NA,NA,NA,NA
841,Europe,Turkey,Denizli,NA,NA,NA,NA
842,Asia,Indonesia,East Java,Surabaya,NA,NA,NA
843,Europe,Serbia,Novi Pazar,NA,NA,NA,NA
844,Europe,Serbia,Kraljevo,NA,NA,NA,NA
845,North America,USA,Montana,NA,NA,NA,NA
846,Asia,Saudi Arabia,Makkah,NA,NA,NA,NA
847,Asia,Saudi Arabia,Madinah,NA,NA,NA,NA
848,Asia,Saudi Arabia,Jeddah,NA,NA,NA,NA
849,Asia,India,Gujarat,Surat,NA,NA,NA
850,Europe,France,Hauts-de-France,NA,NA,NA,NA
851,Europe,Italy,Sicily,Palermo,NA,NA,NA
852,Asia,India,West Bengal,South 24 Parganas,NA,NA,NA
853,North America,USA,California,San Diego,NA,NA,NA
854,Asia,India,West Bengal,Howrah,NA,NA,NA
855,Europe,Ireland,NA,NA,NA,NA,NA
856,Asia,Japan,Kanto,NA,NA,NA,NA
857,North America,USA,Oregon,Multnomah County,NA,NA,NA
858,North America,USA,Oregon,Washington County,NA,NA,NA
859,North America,USA,Oregon,Columbia County,NA,NA,NA
860,Asia,Bangladesh,Dhaka,NA,NA,NA,NA
861,North America,USA,Oregon,Wasco County,NA,NA,NA
862,Europe,Austria,Ischgl,NA,NA,NA,NA
863,Europe,France,NA,NA,NA,NA,NA
864,Asia,Indonesia,Banten,Tangerang,NA,NA,NA
865,Europe,France,Bretagne,Ploudalmezeau,NA,NA,NA
866,Asia,Iran,Semnan,NA,NA,NA,NA
867,Europe,Austria,Tyrol,NA,NA,NA,NA
868,Europe,Austria,Innsbruck,NA,NA,NA,NA
869,Europe,Austria,St. Anton,NA,NA,NA,NA
870,Europe,Austria,Aldrans,NA,NA,NA,NA
871,Europe,Austria,Sistrans,NA,NA,NA,NA
872,Europe,Austria,Elbigenalp,NA,NA,NA,NA
873,Europe,France,\u00cele-de-France,Pecq,NA,NA,NA
874,Europe,Austria,Laengenfeld,NA,NA,NA,NA
875,Europe,France,Grand Est,Ham sous Varsberg,NA,NA,NA
876,Europe,Austria,Kematen In Tirol,NA,NA,NA,NA
877,Europe,France,\u00cele-de-France,Cergy,NA,NA,NA
878,Europe,France,\u00cele-de-France,Montigny le Bretonneux,NA,NA,NA
879,Europe,France,\u00cele-de-France,Guyancourt,NA,NA,NA
880,Europe,Austria,Bad Gastein,NA,NA,NA,NA
881,Europe,Austria,Ramsau im Zillertal,NA,NA,NA,NA
882,Europe,Austria,Steinach am Brenner,NA,NA,NA,NA
883,Europe,Austria,Zams,NA,NA,NA,NA
884,Europe,Austria,Seefeld in Tirol,NA,NA,NA,NA
885,Europe,Austria,Burgenland,NA,NA,NA,NA
886,Europe,Austria,Matrei am Brenner,NA,NA,NA,NA
887,Europe,France,\u00cele-de-France,Colombes,NA,NA,NA
888,Europe,France,Bourgogne-Franche-Comte,Dijon,NA,NA,NA
889,Europe,France,\u00cele-de-France,Moussy le Neuf,NA,NA,NA
890,Europe,France,Hauts-de-France,Nogent l'Artaud,NA,NA,NA
891,Europe,France,Hauts-de-France,Pontoise,NA,NA,NA
892,Europe,Austria,Strass im Zillertal,NA,NA,NA,NA
893,Europe,France,\u00cele-de-France,Asnieres sur Seine,NA,NA,NA
894,Europe,France,Bourgogne-Franche-Comte,Chalon sur Saone,NA,NA,NA
895,Europe,France,Grand Est,Nancy,NA,NA,NA
896,North America,USA,Texas,Houston County,NA,NA,NA
897,Asia,India,Gujarat,Prantij,NA,NA,NA
898,Asia,India,Gujarat,Modasa,NA,NA,NA
899,Asia,India,Gujarat,Dhansura,NA,NA,NA
900,Europe,Germany,Hesse,Frankfurt,NA,NA,NA
901,Oceania,Guam,NA,NA,NA,NA,NA
902,Oceania,Australia,Queensland,Southeast Queensland,NA,NA,NA
903,Oceania,Australia,Queensland,Northern Queensland,NA,NA,NA
904,Oceania,Australia,Queensland,Cairns,NA,NA,NA
905,South America,Colombia,NA,NA,NA,NA,NA
906,South America,Chile,Los Lagos,Llanquihue,Puerto Montt,NA,NA
907,South America,Chile,Biobio,Diguillin,Chillan,NA,NA
908,South America,Chile,Antofagasta,NA,NA,NA,NA
909,South America,Chile,Biobio,Concepcion,NA,NA,NA
910,South America,Chile,La Araucania,Temuco,NA,NA,NA
911,South America,Chile,Magallanes,Punta Arenas,NA,NA,NA
912,South America,Chile,Valparaiso,NA,NA,NA,NA
913,South America,Chile,O'Higgins,Rancagua,NA,NA,NA
914,South America,Chile,Aisen,Coyhaique,NA,NA,NA
915,South America,Colombia,Valle del Cauca,Cali,NA,NA,NA
916,Asia,Bangladesh,NA,NA,NA,NA,NA
917,Europe,Romania,Constanta,NA,NA,NA,NA
918,Europe,Romania,Bucharest,NA,NA,NA,NA
919,Asia,Israel,Tel Aviv District,NA,NA,NA,NA
920,Asia,Israel,Jerusalem District,NA,NA,NA,NA
921,Asia,Israel,North District,NA,NA,NA,NA
922,Asia,Israel,South District,NA,NA,NA,NA
923,Asia,Israel,South Coast District,NA,NA,NA,NA
924,Europe,Spain,Comunitat Valenciana,Canet d'En Berenguer,NA,NA,NA
925,Europe,Spain,Comunitat Valenciana,Gandia,NA,NA,NA
926,Europe,Spain,Comunitat Valenciana,Sagunt,NA,NA,NA
927,Europe,Spain,Comunitat Valenciana,Benirredra,NA,NA,NA
